room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,last_modified
5276455,2498713,Private room,Oud Noord,9,4.5,2,1,102,12/27/16
10418440,17029378,Private room,Oud Noord,2,0,2,1,85,12/27/16
15118389,21197813,Private room,Centrum Oost,5,4,2,1,92,12/27/16
20168,59484,Private room,Centrum Oost,133,4.5,2,1,87,12/27/16
8761483,45944613,Private room,Oud Noord,0,0,2,1,92,12/27/16
4934237,25422214,Private room,Oud Noord,122,5,2,1,85,12/27/16
13460110,76925642,Private room,Oud Noord,12,4.5,2,1,102,12/27/16
10055668,51604838,Private room,Centrum Oost,53,4.5,2,1,97,12/27/16
6871612,36013250,Private room,Centrum Oost,1,0,2,1,98,12/27/16
11332750,57714676,Private room,Centrum West,9,4,2,1,85,12/27/16
3539616,17818756,Private room,Noord Oost,6,4,4,1,97,12/27/16
13385232,17455653,Private room,Westerpark,7,4.5,2,1,87,12/27/16
4984095,25692820,Private room,Centrum Oost,16,4.5,2,1,87,12/27/16
6816828,2814474,Private room,Oostelijk Havengebied / Indische Buurt,0,0,2,1,97,12/27/16
7954554,21631271,Private room,Centrum West,37,4.5,2,1,85,12/27/16
1719227,9064219,Private room,Oud Noord,0,0,2,1,91,12/27/16
4601431,23847808,Private room,Oostelijk Havengebied / Indische Buurt,0,0,2,1,97,12/27/16
13759829,9307481,Private room,Oud Noord,0,0,2,1,102,12/27/16
15561953,99162531,Private room,Oud Oost,1,0,2,1,92,12/27/16
4984717,12025422,Private room,Centrum West,35,4.5,2,1,96,12/27/16
13329152,75426673,Private room,Centrum West,7,4.5,2,1,87,12/27/16
16240366,22139881,Private room,Oud Noord,0,0,2,1,87,12/27/16
6368020,33181456,Private room,Oud Noord,39,4.5,2,1,92,12/27/16
15197838,17002722,Private room,Centrum West,1,0,2,1,85,12/27/16
805368,4239610,Private room,Centrum West,222,5,2,1,102,12/27/16
14568123,17885095,Private room,Centrum Oost,26,4.5,2,1,85,12/27/16
13649186,44193508,Private room,Oud Noord,9,4,3,1,84,12/27/16
11139855,21771899,Private room,Centrum West,6,4.5,2,1,85,12/27/16
12908561,67005410,Private room,Centrum West,40,4.5,1,1,97,12/27/16
10361867,16302593,Private room,Oud Noord,16,5,2,1,87,12/27/16
4949644,19556947,Private room,Noord West,16,5,2,1,96,12/27/16
1819548,9519520,Private room,Ijburg / Eiland Zeeburg,13,5,2,1,85,12/27/16
8197630,43239191,Private room,Centrum West,3,5,2,1,97,12/27/16
4793290,24702615,Private room,Centrum Oost,38,4.5,2,1,97,12/27/16
7769432,16854610,Private room,Oud Noord,9,5,2,1,85,12/27/16
8859281,39009584,Private room,Ijburg / Eiland Zeeburg,1,0,2,1,85,12/27/16
8320288,7613098,Private room,Noord West,8,5,2,1,87,12/27/16
12749937,6143972,Private room,Centrum Oost,1,0,2,1,85,12/27/16
16079991,29863399,Private room,Centrum Oost,2,0,2,1,97,12/27/16
15371462,96921500,Private room,Oud Noord,3,4.5,2,1,87,12/27/16
5312713,4781137,Private room,Noord West,30,5,2,1,97,12/27/16
9728530,8873574,Private room,Centrum West,25,4.5,2,1,96,12/27/16
55256,260785,Private room,Centrum Oost,53,4.5,2,1,97,12/27/16
7110627,15125841,Private room,Oostelijk Havengebied / Indische Buurt,96,4,2,1,87,12/27/16
15061198,86437983,Private room,Oostelijk Havengebied / Indische Buurt,15,5,2,1,102,12/27/16
600983,2974208,Private room,Centrum Oost,75,5,2,1,97,12/27/16
5799439,10726948,Private room,De Pijp / Rivierenbuurt,2,0,1,1,92,12/27/16
3936265,20253982,Private room,Centrum West,150,4.5,2,1,87,12/27/16
11540271,60882495,Private room,Oud Noord,16,4,2,1,84,12/27/16
15276107,20613642,Private room,De Baarsjes / Oud West,2,0,2,1,85,12/27/16
5707655,29591818,Private room,Noord Oost,37,4.5,4,1,92,12/27/16
11517521,19057802,Private room,De Baarsjes / Oud West,2,0,2,1,97,12/27/16
12438329,67022221,Private room,Westerpark,0,0,2,1,96,12/27/16
16009009,103736743,Private room,Westerpark,1,0,2,1,84,12/27/16
13609920,46407457,Private room,Oostelijk Havengebied / Indische Buurt,0,0,2,1,97,12/27/16
16154297,83748397,Private room,De Aker / Nieuw Sloten,0,0,3,1,97,12/27/16
6374838,4262624,Private room,Centrum Oost,3,4.5,2,1,97,12/27/16
4981302,25154677,Private room,Centrum Oost,27,4.5,2,1,87,12/27/16
10965354,2810283,Private room,Centrum Oost,8,4.5,2,1,92,12/27/16
4278312,15712909,Private room,Noord West,28,4.5,2,1,87,12/27/16
10161202,10076897,Private room,Noord-West / Noord-Midden,3,3.5,2,1,92,12/27/16
12439779,67022221,Private room,Westerpark,0,0,2,1,96,12/27/16
978852,3879155,Private room,De Baarsjes / Oud West,143,4.5,2,1,87,12/27/16
4178497,21311487,Private room,Centrum West,41,4.5,2,1,92,12/27/16
16247395,17117342,Private room,De Baarsjes / Oud West,0,0,2,1,97,12/27/16
15778416,102049584,Private room,De Baarsjes / Oud West,2,0,2,1,96,12/27/16
3357915,16942724,Private room,Centrum West,70,4.5,2,1,92,12/27/16
13256754,64189171,Private room,De Baarsjes / Oud West,6,5,2,1,87,12/27/16
9985691,51307295,Private room,Centrum West,28,5,1,1,92,12/27/16
1338169,7256771,Private room,De Baarsjes / Oud West,98,4.5,2,1,83,12/27/16
12007628,64220797,Private room,Slotervaart,30,4.5,2,1,87,12/27/16
4591253,13313775,Private room,De Baarsjes / Oud West,86,5,2,1,96,12/27/16
5766057,29912300,Private room,Westerpark,14,5,2,1,85,12/27/16
14459258,9404134,Private room,De Baarsjes / Oud West,1,0,2,1,87,12/27/16
2285864,11678377,Private room,Centrum West,28,4.5,2,1,84,12/27/16
13601924,78662352,Private room,Oud Oost,14,5,2,1,87,12/27/16
1784060,9364369,Entire home/apt,De Pijp / Rivierenbuurt,76,5,1,1,80,12/27/16
4981707,12730430,Entire home/apt,De Pijp / Rivierenbuurt,23,5,2,1,77,12/27/16
16037573,104359561,Entire home/apt,Noord-West / Noord-Midden,0,0,2,1,80,12/27/16
14860573,18016479,Entire home/apt,Centrum West,1,0,2,1,79,12/27/16
16371586,106715678,Entire home/apt,De Baarsjes / Oud West,0,0,4,2,77,12/27/16
943625,5105426,Entire home/apt,De Baarsjes / Oud West,54,4.5,2,1,74,12/27/16
8726513,45796513,Entire home/apt,Watergraafsmeer,18,4.5,2,0,75,12/27/16
2451106,1794617,Entire home/apt,De Baarsjes / Oud West,8,4.5,4,2,80,12/27/16
1912220,4167391,Entire home/apt,Oud Oost,6,4.5,2,0,75,12/27/16
3763298,19273616,Entire home/apt,Oud Oost,96,5,2,0,80,12/27/16
15983871,103854192,Entire home/apt,De Pijp / Rivierenbuurt,0,0,2,1,68,12/27/16
14397384,77220865,Entire home/apt,Oud Oost,6,5,2,1,80,12/27/16
4265086,22140146,Entire home/apt,De Pijp / Rivierenbuurt,0,0,2,1,64,12/27/16
7813308,39495600,Entire home/apt,Noord-West / Noord-Midden,2,0,2,1,75,12/27/16
2581889,13221352,Entire home/apt,De Pijp / Rivierenbuurt,13,4.5,1,1,80,12/27/16
7433288,16846961,Entire home/apt,De Pijp / Rivierenbuurt,4,5,3,2,80,12/27/16
8930574,46695075,Entire home/apt,Oud Oost,34,4.5,3,1,75,12/27/16
940146,4280207,Entire home/apt,De Pijp / Rivierenbuurt,7,4.5,2,1,70,12/27/16
14979162,32310534,Entire home/apt,De Pijp / Rivierenbuurt,1,0,2,1,75,12/27/16
7427429,38259847,Entire home/apt,De Pijp / Rivierenbuurt,6,5,2,1,74,12/27/16
14061619,4324793,Entire home/apt,De Pijp / Rivierenbuurt,3,4.5,2,1,75,12/27/16
15019513,94795112,Entire home/apt,De Pijp / Rivierenbuurt,4,5,4,0,80,12/27/16
15777528,7424220,Entire home/apt,De Pijp / Rivierenbuurt,1,0,2,1,65,12/27/16
13825291,5669886,Entire home/apt,De Pijp / Rivierenbuurt,10,4.5,2,1,79,12/27/16
14604039,89466350,Private room,Centrum Oost,16,5,2,1,162,12/27/16
12582071,67005410,Private room,Centrum West,18,5,3,1,178,12/27/16
16401315,107451990,Private room,Centrum West,0,0,2,0,172,12/27/16
1116141,6125593,Private room,Buitenveldert / Zuidas,54,4.5,3,1,125,12/27/16
13220377,31209126,Private room,De Baarsjes / Oud West,2,0,4,1,139,12/27/16
15766026,101947358,Private room,Oostelijk Havengebied / Indische Buurt,1,0,8,1,140,12/27/16
6533306,14504163,Private room,De Baarsjes / Oud West,17,5,2,1,129,12/27/16
7314385,5889663,Private room,De Pijp / Rivierenbuurt,8,5,3,1,140,12/27/16
8857417,46368068,Private room,Centrum Oost,2,0,2,1,129,12/27/16
5460739,22317778,Private room,Centrum West,18,4.5,2,1,135,12/27/16
9590854,26994697,Private room,De Pijp / Rivierenbuurt,7,5,2,1,129,12/27/16
5734926,29739059,Private room,Centrum West,1,0,2,1,129,12/27/16
10008030,36151297,Private room,De Pijp / Rivierenbuurt,9,4,4,1,129,12/27/16
1927060,4349261,Private room,De Pijp / Rivierenbuurt,11,4.5,4,1,129,12/27/16
15325605,48866935,Private room,Centrum Oost,12,5,4,1,129,12/27/16
11173137,58141749,Private room,Centrum Oost,5,4,3,1,124,12/27/16
15755667,101852208,Private room,Slotervaart,0,0,4,1,129,12/27/16
13888899,82249577,Private room,Centrum West,7,5,2,1,129,12/27/16
8914322,7872614,Private room,Noord-West / Noord-Midden,3,4.5,2,1,129,12/27/16
1186529,562467,Private room,De Pijp / Rivierenbuurt,3,4.5,2,1,129,12/27/16
12392592,67005410,Private room,Centrum West,12,5,2,1,129,12/27/16
16077085,38238236,Private room,Centrum West,0,0,2,1,128,12/27/16
15216574,95744450,Private room,De Baarsjes / Oud West,0,0,2,1,129,12/27/16
2981842,14574533,Private room,De Baarsjes / Oud West,2,0,2,1,129,12/27/16
8645335,45445988,Private room,Oud Oost,20,5,2,1,129,12/27/16
12849339,15295868,Private room,Centrum West,2,0,2,1,140,12/27/16
6130221,459028,Private room,De Baarsjes / Oud West,3,4.5,2,1,129,12/27/16
12865293,67005410,Private room,Centrum West,10,4.5,2,1,129,12/27/16
13926236,72040780,Private room,Centrum Oost,1,0,2,1,140,12/27/16
496497,2437130,Private room,Centrum Oost,46,5,2,1,135,12/27/16
15781671,27116539,Private room,Oud Noord,1,0,2,1,129,12/27/16
13107501,60981558,Private room,Centrum West,17,5,2,1,124,12/27/16
12865495,67005410,Private room,Centrum West,16,5,2,1,129,12/27/16
1618351,562467,Private room,De Pijp / Rivierenbuurt,8,4.5,2,1,129,12/27/16
10914318,56572624,Private room,De Baarsjes / Oud West,1,0,2,1,135,12/27/16
9880410,16838987,Private room,De Baarsjes / Oud West,0,0,2,1,140,12/27/16
1096999,3248067,Private room,De Pijp / Rivierenbuurt,9,5,2,1,129,12/27/16
15349738,37487275,Private room,De Pijp / Rivierenbuurt,0,0,2,1,129,12/27/16
2761262,2965087,Private room,De Baarsjes / Oud West,0,0,2,1,135,12/27/16
16350016,102064815,Private room,De Baarsjes / Oud West,0,0,2,1,129,12/27/16
15426555,16050094,Private room,Oud Oost,2,0,2,1,135,12/27/16
3545277,459028,Private room,Centrum Oost,35,4.5,3,1,135,12/27/16
624328,3097615,Private room,Centrum West,0,0,2,1,135,12/27/16
3088648,4674102,Private room,Centrum West,155,5,4,1,135,12/27/16
10534627,20341346,Private room,Centrum Oost,5,5,2,1,129,12/27/16
7002796,36712590,Private room,Westerpark,37,4,2,1,129,12/27/16
6297705,7125255,Private room,Centrum West,21,5,2,1,129,12/27/16
13816485,72040780,Private room,Centrum Oost,4,5,2,1,129,12/27/16
80635,436145,Private room,Centrum West,150,4.5,2,1,129,12/27/16
10227700,52558016,Private room,Bos en Lommer,1,0,2,1,128,12/27/16
9176228,12563886,Private room,Centrum West,1,0,2,1,140,12/27/16
1577920,880087,Private room,Centrum West,78,5,2,1,139,12/27/16
673672,3357860,Private room,Centrum Oost,67,5,4,1,129,12/27/16
1087866,5979580,Private room,Centrum West,42,4.5,2,1,135,12/27/16
1069142,3529778,Private room,Centrum West,120,4.5,4,1,129,12/27/16
15066197,7570122,Private room,De Pijp / Rivierenbuurt,9,4.5,2,1,135,12/27/16
15023494,21309936,Private room,Centrum West,2,0,2,1,128,12/27/16
15655124,101043391,Private room,Westerpark,2,0,2,1,135,12/27/16
630636,2243649,Private room,Centrum West,20,5,2,1,126,12/27/16
12619837,28711830,Private room,Centrum West,20,4,2,1,129,12/27/16
14929937,93875577,Private room,Oostelijk Havengebied / Indische Buurt,1,0,2,1,135,12/27/16
12391628,14314595,Private room,Westerpark,1,0,3,1,129,12/27/16
4162748,8826286,Private room,De Baarsjes / Oud West,60,4.5,2,1,135,12/27/16
5341204,27679644,Private room,De Baarsjes / Oud West,2,0,2,1,129,12/27/16
13375308,75974638,Private room,Bos en Lommer,5,5,4,1,140,12/27/16
3929239,20355773,Private room,Centrum West,2,0,2,1,139,12/27/16
15419069,98805875,Private room,Osdorp,2,0,4,1,140,12/27/16
13600061,74154637,Private room,De Baarsjes / Oud West,1,0,2,1,129,12/27/16
8917055,5088588,Private room,Centrum Oost,0,0,2,1,129,12/27/16
4043626,15828426,Private room,Centrum Oost,40,4.5,2,1,128,12/27/16
13108442,72052828,Private room,Centrum West,14,5,2,1,143,12/27/16
3926133,20341346,Private room,Centrum Oost,19,4.5,2,1,134,12/27/16
13744019,80462092,Private room,Centrum West,26,4.5,2,1,129,12/27/16
12729171,8060962,Private room,Noord-West / Noord-Midden,0,0,2,1,140,12/27/16
771343,2313061,Private room,Centrum West,101,5,2,1,128,12/27/16
6556448,4619051,Private room,Oud Noord,76,4.5,2,1,129,12/27/16
7015018,21004084,Private room,Centrum West,11,5,2,1,139,12/27/16
3690880,18787526,Private room,Centrum Oost,134,5,2,1,144,12/27/16
12579177,67005410,Private room,Centrum West,27,5,2,1,129,12/27/16
16175728,105605002,Private room,Centrum West,0,0,4,1,135,12/27/16
11601271,5403749,Private room,Centrum West,1,0,2,1,139,12/27/16
4248769,22047244,Private room,Centrum Oost,171,5,2,1,129,12/27/16
16177452,105618866,Private room,Centrum West,0,0,4,1,135,12/27/16
690757,3529778,Private room,Centrum West,187,4.5,3,1,131,12/27/16
16079490,99984214,Private room,Centrum Oost,3,5,2,1,133,12/27/16
286500,1491565,Private room,Centrum West,127,5,2,1,129,12/27/16
481664,1382273,Private room,Westerpark,208,4.5,2,1,140,12/27/16
9903960,7176784,Private room,Centrum West,111,5,2,1,139,12/27/16
11163650,6343267,Private room,Slotervaart,1,0,2,1,108,12/27/16
5854250,28486275,Private room,De Pijp / Rivierenbuurt,17,5,4,1,108,12/27/16
11387841,59360921,Private room,Bos en Lommer,9,4.5,2,1,108,12/27/16
15022239,20575427,Private room,Oud Oost,12,5,2,1,107,12/27/16
284319,1480817,Private room,Centrum Oost,12,5,2,1,124,12/27/16
10763288,3558013,Private room,Oostelijk Havengebied / Indische Buurt,7,4.5,2,1,107,12/27/16
13439457,17000986,Private room,De Baarsjes / Oud West,0,0,2,1,118,12/27/16
11025954,21128749,Private room,Oostelijk Havengebied / Indische Buurt,0,0,2,1,108,12/27/16
8865931,46408122,Private room,De Baarsjes / Oud West,4,5,2,1,108,12/27/16
12864011,10208386,Private room,Oud Oost,4,5,2,1,107,12/27/16
13521580,22572246,Private room,Noord-West / Noord-Midden,2,0,2,1,108,12/27/16
12817736,10127130,Private room,De Baarsjes / Oud West,1,0,2,1,107,12/27/16
9273255,16531672,Private room,Westerpark,16,5,2,1,108,12/27/16
5183043,1658181,Private room,De Baarsjes / Oud West,11,4.5,3,1,107,12/27/16
568005,2794849,Private room,Noord-West / Noord-Midden,54,5,2,1,121,12/27/16
8514292,44833543,Private room,De Pijp / Rivierenbuurt,3,4.5,2,1,108,12/27/16
16002117,4306614,Private room,Oostelijk Havengebied / Indische Buurt,1,0,2,1,113,12/27/16
1587473,8462819,Private room,De Baarsjes / Oud West,51,4.5,2,1,108,12/27/16
311694,1480817,Private room,Centrum Oost,3,5,2,1,124,12/27/16
3261215,74250,Private room,Centrum West,45,5,2,1,108,12/27/16
13080195,44725462,Private room,Centrum West,4,5,2,1,108,12/27/16
644138,3217422,Private room,Centrum Oost,105,5,2,1,107,12/27/16
4096584,20140918,Private room,Centrum West,13,4.5,2,1,108,12/27/16
214531,1107389,Private room,Centrum West,121,5,2,1,117,12/27/16
16144980,25096355,Private room,Centrum West,2,0,2,1,124,12/27/16
10182011,10076897,Private room,Noord-West / Noord-Midden,0,0,2,1,92,12/27/16
12427608,67220240,Private room,Centrum Oost,16,5,2,1,87,12/27/16
3049953,10490013,Private room,De Pijp / Rivierenbuurt,8,5,1,1,87,12/27/16
4524356,4373419,Private room,Bos en Lommer,22,5,2,1,92,12/27/16
12063799,64629204,Private room,Osdorp,63,4.5,2,1,83,12/27/16
8778725,46017070,Private room,Oostelijk Havengebied / Indische Buurt,25,4.5,2,1,87,12/27/16
4461610,3548831,Private room,Oostelijk Havengebied / Indische Buurt,20,5,2,1,87,12/27/16
10913798,25842148,Private room,Centrum West,13,4.5,2,1,102,12/27/16
14562085,64198926,Private room,Osdorp,8,5,4,1,92,12/27/16
925543,4978942,Private room,Centrum West,93,4,3,1,92,12/27/16
12005955,64206728,Private room,De Baarsjes / Oud West,25,4.5,2,1,97,12/27/16
12925089,15448294,Private room,Centrum West,0,0,3,1,96,12/27/16
14550316,25289462,Private room,Watergraafsmeer,2,0,2,1,87,12/27/16
2792893,3907808,Private room,Noord-West / Noord-Midden,32,4.5,2,1,96,12/27/16
9744814,50273094,Private room,Centrum West,0,0,2,1,97,12/27/16
9210692,47902431,Private room,Noord-West / Noord-Midden,0,0,2,1,97,12/27/16
6133157,31817443,Private room,Westerpark,58,4.5,1,1,87,12/27/16
16449094,53017246,Private room,Watergraafsmeer,0,0,2,1,87,12/27/16
15053415,24975844,Private room,De Baarsjes / Oud West,1,0,2,1,87,12/27/16
11034217,57261119,Private room,De Baarsjes / Oud West,42,4.5,2,1,96,12/27/16
5767623,29912300,Private room,Westerpark,44,5,2,1,85,12/27/16
13897477,22715299,Private room,De Baarsjes / Oud West,0,0,2,1,87,12/27/16
1056269,4627355,Private room,Osdorp,10,5,2,1,87,12/27/16
9177474,4349261,Private room,De Pijp / Rivierenbuurt,16,4.5,2,1,87,12/27/16
291752,1511330,Private room,Oud Oost,128,5,2,1,96,12/27/16
12883265,13101014,Private room,Ijburg / Eiland Zeeburg,20,5,2,1,87,12/27/16
1801900,3347747,Private room,Centrum Oost,49,4.5,2,1,102,12/27/16
13144549,1906630,Private room,Westerpark,5,5,2,1,97,12/27/16
12451293,67005410,Private room,Centrum West,24,4.5,1,1,97,12/27/16
14113944,3429138,Private room,De Pijp / Rivierenbuurt,1,0,2,1,87,12/27/16
932133,5022649,Private room,De Pijp / Rivierenbuurt,66,4.5,4,1,87,12/27/16
12099770,64872795,Private room,Centrum Oost,24,5,2,1,97,12/27/16
8964455,33725336,Private room,Westerpark,11,4.5,2,1,85,12/27/16
15265432,38255117,Private room,De Baarsjes / Oud West,3,4.5,2,1,97,12/27/16
15853042,5311929,Private room,De Baarsjes / Oud West,2,0,3,1,92,12/27/16
11090880,57591198,Private room,De Baarsjes / Oud West,27,5,2,1,87,12/27/16
16433507,2219725,Private room,Westerpark,0,0,2,1,96,12/27/16
1054715,5808421,Private room,De Pijp / Rivierenbuurt,126,5,2,1,94,12/27/16
6158668,29677387,Private room,De Pijp / Rivierenbuurt,8,4.5,2,1,84,12/27/16
5647050,21572827,Private room,Noord-West / Noord-Midden,31,4.5,2,1,97,12/27/16
815781,4285996,Private room,Centrum West,1,0,2,1,91,12/27/16
14274504,82297492,Private room,Centrum West,11,5,3,1,87,12/27/16
3896500,20171636,Private room,Centrum Oost,67,5,4,1,103,12/27/16
15427964,16607199,Private room,De Baarsjes / Oud West,4,5,2,1,87,12/27/16
14436714,409583,Private room,Centrum Oost,3,4.5,2,1,85,12/27/16
12589157,37245915,Private room,Westerpark,6,4.5,2,1,87,12/27/16
10700796,55288093,Private room,De Baarsjes / Oud West,31,5,2,1,87,12/27/16
12749934,69348568,Private room,Noord Oost,38,5,4,1,87,12/27/16
8660262,15905757,Private room,De Pijp / Rivierenbuurt,61,5,2,1,85,12/27/16
13053402,71778924,Private room,De Pijp / Rivierenbuurt,17,4.5,2,1,97,12/27/16
6229439,32317700,Private room,Centrum Oost,41,5,2,1,103,12/27/16
3940022,20414762,Private room,Geuzenveld / Slotermeer,18,4.5,2,1,96,12/27/16
13303591,19862602,Private room,Oud Noord,12,4.5,3,1,87,12/27/16
13952614,25088111,Private room,De Baarsjes / Oud West,10,4.5,2,1,92,12/27/16
6471190,33181456,Private room,Oud Noord,51,4.5,2,1,92,12/27/16
4283460,12327340,Private room,Centrum West,10,5,2,1,97,12/27/16
5767376,29912300,Private room,Westerpark,17,4.5,2,1,96,12/27/16
16426076,107684763,Private room,Bijlmer Oost,0,0,2,1,92,12/27/16
1942156,10009103,Private room,De Pijp / Rivierenbuurt,170,5,2,1,85,12/27/16
13825555,81485464,Private room,Noord-West / Noord-Midden,5,5,2,1,94,12/27/16
16003123,104029091,Private room,Centrum Oost,0,0,2,1,85,12/27/16
14843773,19694670,Private room,Oud Oost,7,5,2,1,85,12/27/16
1457569,2132460,Private room,Centrum Oost,149,5,2,1,87,12/27/16
6068803,31502220,Private room,Oud Oost,10,4.5,2,1,87,12/27/16
5769109,29912300,Private room,Westerpark,12,5,2,1,85,12/27/16
5768135,29912300,Private room,Westerpark,25,4.5,2,1,85,12/27/16
4591819,23802419,Private room,De Pijp / Rivierenbuurt,59,5,2,1,96,12/27/16
6535391,33725336,Private room,Westerpark,5,4.5,2,1,85,12/27/16
2535685,2764651,Private room,Centrum Oost,141,5,2,1,102,12/27/16
16189653,14795586,Private room,Slotervaart,0,0,2,1,87,12/27/16
12597952,57136647,Private room,Centrum Oost,23,5,2,1,92,12/27/16
1708244,8817734,Private room,Noord West,83,5,3,1,85,12/27/16
725923,3755342,Private room,De Baarsjes / Oud West,190,5,2,1,89,12/27/16
758836,1232843,Private room,De Baarsjes / Oud West,290,4.5,2,0,85,12/27/16
255177,1340887,Private room,De Pijp / Rivierenbuurt,9,5,2,1,97,12/27/16
5809024,28640347,Private room,Ijburg / Eiland Zeeburg,79,5,3,1,92,12/27/16
12970674,158271,Private room,Centrum Oost,13,5,2,1,92,12/27/16
7614690,39935027,Private room,De Baarsjes / Oud West,49,4.5,2,1,97,12/27/16
5231919,3186508,Private room,Centrum Oost,48,4.5,2,1,92,12/27/16
1901877,9874890,Private room,Centrum West,146,5,2,1,92,12/27/16
7223185,36354548,Private room,Westerpark,25,5,2,1,92,12/27/16
12508384,49154714,Private room,Centrum Oost,30,4.5,2,1,93,12/27/16
1469096,7867565,Private room,Centrum West,379,4.5,2,1,97,12/27/16
12880061,49907919,Private room,Noord-West / Noord-Midden,18,4.5,2,1,92,12/27/16
343094,1740785,Private room,Oud Oost,158,5,2,1,100,12/27/16
6223768,32276005,Private room,Noord West,81,5,2,1,96,12/27/16
14105164,4434837,Private room,Centrum West,4,5,2,1,92,12/27/16
13001861,19523242,Private room,Bos en Lommer,12,5,2,1,95,12/27/16
654931,3278419,Private room,Centrum West,312,4.5,2,1,92,12/27/16
14292709,5955474,Private room,De Baarsjes / Oud West,3,4.5,2,1,98,12/27/16
4819422,18665844,Private room,De Baarsjes / Oud West,4,5,2,1,87,12/27/16
16066366,28539187,Private room,De Baarsjes / Oud West,0,0,2,1,97,12/27/16
4274534,22191129,Private room,Centrum Oost,124,4.5,2,1,93,12/27/16
7225021,11607840,Private room,Centrum West,100,4.5,2,1,92,12/27/16
8564974,44362366,Private room,Westerpark,20,5,2,1,96,12/27/16
8749341,45891368,Private room,Centrum Oost,42,5,2,1,101,12/27/16
8077600,42668370,Private room,Centrum West,60,4,2,1,87,12/27/16
6383231,33271212,Private room,Centrum West,103,4.5,2,1,88,12/27/16
4123673,21392161,Private room,Centrum West,67,5,2,1,101,12/27/16
9223993,12856622,Private room,Westerpark,59,4.5,2,1,102,12/27/16
7938339,40138000,Private room,Noord-West / Noord-Midden,60,4.5,2,1,87,12/27/16
2741902,2064560,Private room,De Baarsjes / Oud West,174,5,2,1,85,12/27/16
11444454,60139354,Private room,De Pijp / Rivierenbuurt,51,5,2,1,102,12/27/16
9557653,49487736,Private room,Centrum West,79,4.5,3,1,87,12/27/16
703451,3612534,Private room,Centrum West,77,4.5,2,1,94,12/27/16
790507,4165175,Private room,Oostelijk Havengebied / Indische Buurt,27,5,2,1,97,12/27/16
14838679,18551682,Private room,Centrum Oost,6,5,2,1,92,12/27/16
3115135,15828426,Private room,Centrum Oost,257,4.5,2,1,96,12/27/16
13798980,21560971,Private room,Centrum West,7,5,2,1,96,12/27/16
13852155,81810582,Private room,Centrum West,13,5,2,1,102,12/27/16
6441316,33630710,Private room,De Pijp / Rivierenbuurt,213,5,2,1,99,12/27/16
995087,4415881,Private room,Westerpark,116,4.5,2,1,92,12/27/16
1638558,2932103,Private room,Centrum Oost,148,5,2,1,97,12/27/16
8469388,20897719,Private room,Centrum West,84,5,2,1,97,12/27/16
16021963,38634091,Private room,Centrum West,1,0,2,1,92,12/27/16
446999,2064560,Private room,De Baarsjes / Oud West,122,4.5,2,1,96,12/27/16
5767270,29912300,Private room,Westerpark,23,5,2,1,96,12/27/16
15652375,74081608,Private room,Centrum West,6,5,2,1,95,12/27/16
4872974,3020043,Private room,De Baarsjes / Oud West,99,4.5,2,1,97,12/27/16
289071,1501819,Private room,Centrum West,114,4.5,2,1,97,12/27/16
3383408,17069976,Private room,Centrum Oost,132,4.5,2,1,87,12/27/16
6280325,6594526,Private room,Centrum West,90,5,3,1,92,12/27/16
1025482,5646154,Private room,Oud Noord,288,4.5,2,1,95,12/27/16
7847176,10026672,Private room,De Baarsjes / Oud West,26,4.5,2,1,92,12/27/16
7299294,10449806,Private room,Buitenveldert / Zuidas,18,4.5,2,1,80,12/27/16
3831120,10542948,Private room,Buitenveldert / Zuidas,3,4,2,1,80,12/27/16
10256942,52238071,Private room,Buitenveldert / Zuidas,1,0,1,1,70,12/27/16
3382233,13301137,Private room,Buitenveldert / Zuidas,28,4,2,1,64,12/27/16
7739386,7387847,Private room,Buitenveldert / Zuidas,1,0,2,1,70,12/27/16
15055217,25541829,Private room,Buitenveldert / Zuidas,3,4.5,2,1,65,12/27/16
5643751,22563568,Private room,De Aker / Nieuw Sloten,6,4.5,1,1,80,12/27/16
13746475,80503558,Private room,Osdorp,6,5,4,1,75,12/27/16
6173670,23599880,Private room,Osdorp,17,4.5,4,1,80,12/27/16
5175976,26772835,Private room,Osdorp,11,4.5,1,1,70,12/27/16
14172117,58014773,Private room,Noord-West / Noord-Midden,2,0,2,1,80,12/27/16
4054776,7855835,Private room,Slotervaart,19,5,2,1,80,12/27/16
5731584,29510787,Private room,Noord-West / Noord-Midden,0,0,2,1,65,12/27/16
9194610,2881085,Private room,Slotervaart,26,5,2,1,80,12/27/16
4931565,25404766,Private room,Slotervaart,2,0,1,1,79,12/27/16
15824736,102454838,Private room,De Pijp / Rivierenbuurt,0,0,2,1,65,12/27/16
5521050,26285263,Private room,De Pijp / Rivierenbuurt,29,4.5,2,1,65,12/27/16
9695313,50068892,Private room,De Pijp / Rivierenbuurt,1,0,1,1,65,12/27/16
14567952,50601195,Private room,Oud Oost,4,4.5,2,1,65,12/27/16
1262682,104761984,Private room,Centrum Oost,1,0,2,1,80,12/27/16
13760568,49853318,Private room,Noord-West / Noord-Midden,0,0,2,1,65,12/27/16
1366034,7413447,Private room,Noord-West / Noord-Midden,16,4.5,2,1,80,12/27/16
13794377,35942373,Private room,Buitenveldert / Zuidas,12,4.5,2,1,65,12/27/16
